image,true_class,predicted_class,confidence,second_prediction,third_prediction,full_path
still_BLF2527_BLF2527_1.jpg,Red_Sindhi,Sahiwal,0.0727,Red_Sindhi (0.0597),Gir (0.0505),./data/test\Red_Sindhi\still_BLF2527_BLF2527_1.jpg
still_BLF2527_BLF2527_2.jpg,Red_Sindhi,Sahiwal,0.0938,Red_Sindhi (0.0788),Gir (0.0537),./data/test\Red_Sindhi\still_BLF2527_BLF2527_2.jpg
still_BLF2531_BLF2531_3.jpg,Red_Sindhi,Sahiwal,0.1978,Red_Sindhi (0.0901),Gir (0.0837),./data/test\Red_Sindhi\still_BLF2531_BLF2531_3.jpg
still_BLF2577_BLF2577_2.jpg,Red_Sindhi,Sahiwal,0.1082,Red_Sindhi (0.0747),Vechur (0.0618),./data/test\Red_Sindhi\still_BLF2577_BLF2577_2.jpg
still_BLF2590_BLF2590_0.jpg,Red_Sindhi,Sahiwal,0.0946,Red_Sindhi (0.0649),Vechur (0.0511),./data/test\Red_Sindhi\still_BLF2590_BLF2590_0.jpg
still_BLF2590_BLF2590_2.jpg,Red_Sindhi,Sahiwal,0.0821,Red_Sindhi (0.0677),Gir (0.0501),./data/test\Red_Sindhi\still_BLF2590_BLF2590_2.jpg
still_BLF2611_BLF2611_3.jpg,Red_Sindhi,Sahiwal,0.0782,Vechur (0.0526),Red_Sindhi (0.0524),./data/test\Red_Sindhi\still_BLF2611_BLF2611_3.jpg
yt_BLF2026_BLF2026_16.jpg,Red_Sindhi,Sahiwal,0.0797,Red_Sindhi (0.0619),Vechur (0.0492),./data/test\Red_Sindhi\yt_BLF2026_BLF2026_16.jpg
yt_BLF2026_BLF2026_9.jpg,Red_Sindhi,Sahiwal,0.0918,Red_Sindhi (0.0595),Gir (0.0481),./data/test\Red_Sindhi\yt_BLF2026_BLF2026_9.jpg
yt_BLF2047_BLF2047_4.jpg,Red_Sindhi,Sahiwal,0.1438,Red_Sindhi (0.0876),Gir (0.0640),./data/test\Red_Sindhi\yt_BLF2047_BLF2047_4.jpg
yt_BLF2054_BLF2054_12.jpg,Red_Sindhi,Sahiwal,0.079,Red_Sindhi (0.0784),Vechur (0.0490),./data/test\Red_Sindhi\yt_BLF2054_BLF2054_12.jpg
yt_BLF2061_BLF2061_24.jpg,Red_Sindhi,Sahiwal,0.101,Red_Sindhi (0.0681),Vechur (0.0616),./data/test\Red_Sindhi\yt_BLF2061_BLF2061_24.jpg
yt_BLF2061_BLF2061_28.jpg,Red_Sindhi,Vechur,0.1537,Sahiwal (0.1209),Red_Sindhi (0.1153),./data/test\Red_Sindhi\yt_BLF2061_BLF2061_28.jpg
yt_BLF2062_BLF2062_0.jpg,Red_Sindhi,Sahiwal,0.117,Red_Sindhi (0.0727),Gir (0.0575),./data/test\Red_Sindhi\yt_BLF2062_BLF2062_0.jpg
yt_BLF2064_BLF2064_2.jpg,Red_Sindhi,Sahiwal,0.1199,Red_Sindhi (0.0753),Vechur (0.0600),./data/test\Red_Sindhi\yt_BLF2064_BLF2064_2.jpg
yt_BLF2081_BLF2081_2.jpg,Red_Sindhi,Sahiwal,0.1658,Red_Sindhi (0.0924),Gir (0.0883),./data/test\Red_Sindhi\yt_BLF2081_BLF2081_2.jpg
yt_BLF2119_BLF2119_4.jpg,Red_Sindhi,Sahiwal,0.1122,Red_Sindhi (0.0815),Vechur (0.0627),./data/test\Red_Sindhi\yt_BLF2119_BLF2119_4.jpg
yt_BLF2123_BLF2123_16.jpg,Red_Sindhi,Sahiwal,0.1223,Red_Sindhi (0.0927),Gir (0.0649),./data/test\Red_Sindhi\yt_BLF2123_BLF2123_16.jpg
yt_BLF2146_BLF2146_2.jpg,Red_Sindhi,Sahiwal,0.1318,Red_Sindhi (0.0854),Vechur (0.0650),./data/test\Red_Sindhi\yt_BLF2146_BLF2146_2.jpg
yt_BLF2178_BLF2178_0.jpg,Red_Sindhi,Sahiwal,0.13,Red_Sindhi (0.0890),Vechur (0.0702),./data/test\Red_Sindhi\yt_BLF2178_BLF2178_0.jpg
yt_BLF2190_BLF2190_0.jpg,Red_Sindhi,Sahiwal,0.149,Red_Sindhi (0.0935),Gir (0.0725),./data/test\Red_Sindhi\yt_BLF2190_BLF2190_0.jpg
yt_BLF2190_BLF2190_12.jpg,Red_Sindhi,Sahiwal,0.1228,Red_Sindhi (0.0854),Gir (0.0771),./data/test\Red_Sindhi\yt_BLF2190_BLF2190_12.jpg
yt_BLF2190_BLF2190_4.jpg,Red_Sindhi,Sahiwal,0.1641,Red_Sindhi (0.0856),Gir (0.0700),./data/test\Red_Sindhi\yt_BLF2190_BLF2190_4.jpg
yt_BLF2244_BLF2244_0.jpg,Red_Sindhi,Sahiwal,0.112,Red_Sindhi (0.0774),Gir (0.0728),./data/test\Red_Sindhi\yt_BLF2244_BLF2244_0.jpg
yt_BLF2244_BLF2244_9.jpg,Red_Sindhi,Sahiwal,0.1321,Red_Sindhi (0.0863),Vechur (0.0662),./data/test\Red_Sindhi\yt_BLF2244_BLF2244_9.jpg
yt_BLF2245_BLF2245_2.jpg,Red_Sindhi,Sahiwal,0.1717,Red_Sindhi (0.1112),Vechur (0.0873),./data/test\Red_Sindhi\yt_BLF2245_BLF2245_2.jpg
yt_BLF2245_BLF2245_4.jpg,Red_Sindhi,Sahiwal,0.1512,Red_Sindhi (0.1133),Vechur (0.0791),./data/test\Red_Sindhi\yt_BLF2245_BLF2245_4.jpg
yt_BLF2258_BLF2258_4.jpg,Red_Sindhi,Sahiwal,0.1444,Red_Sindhi (0.0888),Gir (0.0641),./data/test\Red_Sindhi\yt_BLF2258_BLF2258_4.jpg
yt_BLF2296_BLF2296_12.jpg,Red_Sindhi,Sahiwal,0.1015,Red_Sindhi (0.0919),Gir (0.0576),./data/test\Red_Sindhi\yt_BLF2296_BLF2296_12.jpg
yt_BLF2304_BLF2304_2.jpg,Red_Sindhi,Sahiwal,0.159,Red_Sindhi (0.1018),Vechur (0.0872),./data/test\Red_Sindhi\yt_BLF2304_BLF2304_2.jpg
yt_BLF2304_BLF2304_24.jpg,Red_Sindhi,Sahiwal,0.0964,Vechur (0.0820),Red_Sindhi (0.0757),./data/test\Red_Sindhi\yt_BLF2304_BLF2304_24.jpg
yt_BLF2304_BLF2304_28.jpg,Red_Sindhi,Sahiwal,0.1423,Red_Sindhi (0.0916),Vechur (0.0766),./data/test\Red_Sindhi\yt_BLF2304_BLF2304_28.jpg
yt_BLF2307_BLF2307_16.jpg,Red_Sindhi,Sahiwal,0.0817,Red_Sindhi (0.0750),Gir (0.0597),./data/test\Red_Sindhi\yt_BLF2307_BLF2307_16.jpg
yt_BLF2307_BLF2307_4.jpg,Red_Sindhi,Sahiwal,0.1321,Red_Sindhi (0.0963),Vechur (0.0668),./data/test\Red_Sindhi\yt_BLF2307_BLF2307_4.jpg
yt_BLF2518_BLF2518_16.jpg,Red_Sindhi,Sahiwal,0.1016,Red_Sindhi (0.0865),Gir (0.0752),./data/test\Red_Sindhi\yt_BLF2518_BLF2518_16.jpg
yt_BLF2518_BLF2518_4.jpg,Red_Sindhi,Sahiwal,0.1003,Red_Sindhi (0.0657),Gir (0.0622),./data/test\Red_Sindhi\yt_BLF2518_BLF2518_4.jpg
yt_BLF2527_BLF2527_12.jpg,Red_Sindhi,Sahiwal,0.1228,Red_Sindhi (0.0838),Gir (0.0648),./data/test\Red_Sindhi\yt_BLF2527_BLF2527_12.jpg
yt_BLF2527_BLF2527_24.jpg,Red_Sindhi,Sahiwal,0.0879,Red_Sindhi (0.0764),Vechur (0.0686),./data/test\Red_Sindhi\yt_BLF2527_BLF2527_24.jpg
yt_BLF2527_BLF2527_4.jpg,Red_Sindhi,Sahiwal,0.1009,Red_Sindhi (0.0685),Gir (0.0571),./data/test\Red_Sindhi\yt_BLF2527_BLF2527_4.jpg
yt_BLF2528_BLF2528_4.jpg,Red_Sindhi,Sahiwal,0.1034,Red_Sindhi (0.0816),Vechur (0.0567),./data/test\Red_Sindhi\yt_BLF2528_BLF2528_4.jpg
yt_BLF2528_BLF2528_9.jpg,Red_Sindhi,Sahiwal,0.1025,Red_Sindhi (0.0847),Gir (0.0552),./data/test\Red_Sindhi\yt_BLF2528_BLF2528_9.jpg
yt_BLF2560_BLF2560_4.jpg,Red_Sindhi,Sahiwal,0.1385,Red_Sindhi (0.0792),Vechur (0.0677),./data/test\Red_Sindhi\yt_BLF2560_BLF2560_4.jpg
yt_BLF2561_BLF2561_16.jpg,Red_Sindhi,Sahiwal,0.1729,Gir (0.0959),Red_Sindhi (0.0957),./data/test\Red_Sindhi\yt_BLF2561_BLF2561_16.jpg
yt_BLF2577_BLF2577_0.jpg,Red_Sindhi,Sahiwal,0.1634,Red_Sindhi (0.0892),Vechur (0.0737),./data/test\Red_Sindhi\yt_BLF2577_BLF2577_0.jpg
yt_BLF2577_BLF2577_2.jpg,Red_Sindhi,Sahiwal,0.1498,Red_Sindhi (0.0815),Gir (0.0623),./data/test\Red_Sindhi\yt_BLF2577_BLF2577_2.jpg
yt_BLF2577_BLF2577_4.jpg,Red_Sindhi,Sahiwal,0.1219,Red_Sindhi (0.0743),Gir (0.0593),./data/test\Red_Sindhi\yt_BLF2577_BLF2577_4.jpg
yt_BLF2577_BLF2577_9.jpg,Red_Sindhi,Sahiwal,0.0999,Red_Sindhi (0.0728),Gir (0.0564),./data/test\Red_Sindhi\yt_BLF2577_BLF2577_9.jpg
yt_BLF2617_BLF2617_2.jpg,Red_Sindhi,Sahiwal,0.111,Red_Sindhi (0.0817),Gir (0.0701),./data/test\Red_Sindhi\yt_BLF2617_BLF2617_2.jpg
yt_BLF2639_BLF2639_4.jpg,Red_Sindhi,Sahiwal,0.0815,Red_Sindhi (0.0669),Vechur (0.0598),./data/test\Red_Sindhi\yt_BLF2639_BLF2639_4.jpg
yt_BLF2647_BLF2647_4.jpg,Red_Sindhi,Sahiwal,0.1596,Red_Sindhi (0.0865),Vechur (0.0548),./data/test\Red_Sindhi\yt_BLF2647_BLF2647_4.jpg
yt_BLF2653_BLF2653_4.jpg,Red_Sindhi,Sahiwal,0.1256,Red_Sindhi (0.0692),Gir (0.0595),./data/test\Red_Sindhi\yt_BLF2653_BLF2653_4.jpg
Sahiwal_120.jpg,Sahiwal,Gir,0.1282,Sahiwal (0.1149),Vechur (0.1023),./data/test\Sahiwal\Sahiwal_120.jpg
Sahiwal_121.png,Sahiwal,Vechur,0.2262,Sahiwal (0.2142),Gir (0.1258),./data/test\Sahiwal\Sahiwal_121.png
Sahiwal_149.jpg,Sahiwal,Jersey,0.1309,Gir (0.1124),Sahiwal (0.1094),./data/test\Sahiwal\Sahiwal_149.jpg
Sahiwal_15.png,Sahiwal,Gir,0.1454,Sahiwal (0.1369),Vechur (0.0839),./data/test\Sahiwal\Sahiwal_15.png
Sahiwal_159.jpg,Sahiwal,Gir,0.1638,Sahiwal (0.1594),Jersey (0.0858),./data/test\Sahiwal\Sahiwal_159.jpg
Sahiwal_160.jpg,Sahiwal,Gir,0.1033,Vechur (0.1000),Sahiwal (0.0899),./data/test\Sahiwal\Sahiwal_160.jpg
Sahiwal_183.jpg,Sahiwal,Gir,0.2104,Sahiwal (0.2024),Red_Sindhi (0.1044),./data/test\Sahiwal\Sahiwal_183.jpg
Sahiwal_190.jpg,Sahiwal,Vechur,0.0993,Red_Sindhi (0.0863),Gir (0.0655),./data/test\Sahiwal\Sahiwal_190.jpg
Sahiwal_194.jpg,Sahiwal,Jersey,0.1456,Sahiwal (0.1273),Red_Dane (0.0940),./data/test\Sahiwal\Sahiwal_194.jpg
Sahiwal_202.jpg,Sahiwal,Jersey,0.1224,Sahiwal (0.1216),Gir (0.0807),./data/test\Sahiwal\Sahiwal_202.jpg
Sahiwal_219.jpg,Sahiwal,Gir,0.0736,Vechur (0.0692),Malnad_gidda (0.0458),./data/test\Sahiwal\Sahiwal_219.jpg
Sahiwal_221.jpg,Sahiwal,Gir,0.1126,Red_Dane (0.1007),Sahiwal (0.1000),./data/test\Sahiwal\Sahiwal_221.jpg
Sahiwal_252.jpg,Sahiwal,Jersey,0.1766,Gir (0.1290),Guernsey (0.0763),./data/test\Sahiwal\Sahiwal_252.jpg
Sahiwal_262.jpeg,Sahiwal,Vechur,0.1467,Bargur (0.1315),Gir (0.1241),./data/test\Sahiwal\Sahiwal_262.jpeg
Sahiwal_281.jpg,Sahiwal,Jersey,0.1574,Gir (0.1490),Red_Dane (0.1069),./data/test\Sahiwal\Sahiwal_281.jpg
Sahiwal_283.jpg,Sahiwal,Vechur,0.1307,Gir (0.0703),Malnad_gidda (0.0528),./data/test\Sahiwal\Sahiwal_283.jpg
Sahiwal_286.jpg,Sahiwal,Bargur,0.0577,Malnad_gidda (0.0501),Red_Sindhi (0.0457),./data/test\Sahiwal\Sahiwal_286.jpg
Sahiwal_288.jpg,Sahiwal,Vechur,0.1753,Sahiwal (0.1391),Gir (0.1302),./data/test\Sahiwal\Sahiwal_288.jpg
Sahiwal_293.jpg,Sahiwal,Gir,0.0928,Sahiwal (0.0864),Vechur (0.0792),./data/test\Sahiwal\Sahiwal_293.jpg
Sahiwal_296.jpg,Sahiwal,Vechur,0.1016,Sahiwal (0.0856),Red_Sindhi (0.0744),./data/test\Sahiwal\Sahiwal_296.jpg
Sahiwal_298.jpg,Sahiwal,Jersey,0.1557,Red_Dane (0.1136),Gir (0.0901),./data/test\Sahiwal\Sahiwal_298.jpg
Sahiwal_303.jpg,Sahiwal,Jersey,0.1679,Red_Dane (0.1052),Gir (0.0717),./data/test\Sahiwal\Sahiwal_303.jpg
Sahiwal_311.jpg,Sahiwal,Gir,0.1007,Sahiwal (0.0881),Bargur (0.0700),./data/test\Sahiwal\Sahiwal_311.jpg
Sahiwal_312.png,Sahiwal,Jersey,0.0715,Gir (0.0672),Vechur (0.0643),./data/test\Sahiwal\Sahiwal_312.png
Sahiwal_337.png,Sahiwal,Gir,0.1026,Sahiwal (0.0960),Vechur (0.0500),./data/test\Sahiwal\Sahiwal_337.png
Sahiwal_35.jpeg,Sahiwal,Vechur,0.0931,Gir (0.0808),Bargur (0.0696),./data/test\Sahiwal\Sahiwal_35.jpeg
Sahiwal_385.png,Sahiwal,Vechur,0.0858,Sahiwal (0.0738),Guernsey (0.0602),./data/test\Sahiwal\Sahiwal_385.png
Sahiwal_415.jpg,Sahiwal,Red_Dane,0.0786,Jersey (0.0712),Sahiwal (0.0698),./data/test\Sahiwal\Sahiwal_415.jpg
Sahiwal_424.jpg,Sahiwal,Gir,0.1438,Sahiwal (0.1313),Red_Sindhi (0.0921),./data/test\Sahiwal\Sahiwal_424.jpg
Sahiwal_435.jpg,Sahiwal,Vechur,0.087,Malnad_gidda (0.0801),Alambadi (0.0585),./data/test\Sahiwal\Sahiwal_435.jpg
Sahiwal_436.png,Sahiwal,Gir,0.0697,Vechur (0.0627),Kangayam (0.0556),./data/test\Sahiwal\Sahiwal_436.png
Sahiwal_442.jpg,Sahiwal,Vechur,0.1711,Gir (0.1314),Sahiwal (0.0916),./data/test\Sahiwal\Sahiwal_442.jpg
Sahiwal_46.jpg,Sahiwal,Red_Dane,0.1005,Bargur (0.0895),Ayrshire (0.0707),./data/test\Sahiwal\Sahiwal_46.jpg
Sahiwal_52.jpg,Sahiwal,Gir,0.1046,Bargur (0.0750),Sahiwal (0.0734),./data/test\Sahiwal\Sahiwal_52.jpg
Sahiwal_7.JPG,Sahiwal,Vechur,0.1519,Gir (0.1075),Sahiwal (0.0813),./data/test\Sahiwal\Sahiwal_7.JPG
Sahiwal_82.jpg,Sahiwal,Mehsana,0.0617,Bhadawari (0.0487),Surti (0.0400),./data/test\Sahiwal\Sahiwal_82.jpg
Sahiwal_84.jpg,Sahiwal,Vechur,0.1735,Sahiwal (0.1683),Gir (0.1517),./data/test\Sahiwal\Sahiwal_84.jpg
still_BLF2175_BLF2175_3.jpg,Sahiwal,Malnad_gidda,0.0712,Pulikulam (0.0561),Kasargod (0.0400),./data/test\Sahiwal\still_BLF2175_BLF2175_3.jpg
yt_BLF2175_BLF2175_12.jpg,Sahiwal,Murrah,0.0576,Malnad_gidda (0.0565),Banni (0.0533),./data/test\Sahiwal\yt_BLF2175_BLF2175_12.jpg
yt_BLF2175_BLF2175_24.jpg,Sahiwal,Murrah,0.0595,Malnad_gidda (0.0594),Banni (0.0468),./data/test\Sahiwal\yt_BLF2175_BLF2175_24.jpg
yt_BLF2571_BLF2571_12.jpg,Sahiwal,Red_Sindhi,0.0597,Sahiwal (0.0581),Vechur (0.0501),./data/test\Sahiwal\yt_BLF2571_BLF2571_12.jpg
Surti_1.jpg,Surti,Banni,0.0956,Murrah (0.0757),Nili_Ravi (0.0661),./data/test\Surti\Surti_1.jpg
Surti_2.jpg,Surti,Vechur,0.0666,Gir (0.0597),Surti (0.0440),./data/test\Surti\Surti_2.jpg
Surti_25.jpg,Surti,Banni,0.117,Bhadawari (0.0907),Jaffrabadi (0.0776),./data/test\Surti\Surti_25.jpg
Surti_35.jpg,Surti,Banni,0.0799,Murrah (0.0502),Nagpuri (0.0457),./data/test\Surti\Surti_35.jpg
Surti_37.jpg,Surti,Bhadawari,0.1162,Murrah (0.0981),Nili_Ravi (0.0930),./data/test\Surti\Surti_37.jpg
Surti_43.jpg,Surti,Toda,0.0955,Bhadawari (0.0911),Nagpuri (0.0705),./data/test\Surti\Surti_43.jpg
Surti_5.jpg,Surti,Murrah,0.1517,Banni (0.0965),Jaffrabadi (0.0925),./data/test\Surti\Surti_5.jpg
Surti_52.png,Surti,Mehsana,0.0899,Jaffrabadi (0.0763),Alambadi (0.0739),./data/test\Surti\Surti_52.png
Surti_53.png,Surti,Nili_Ravi,0.1159,Murrah (0.1133),Mehsana (0.1112),./data/test\Surti\Surti_53.png
Surti_61.jpg,Surti,Kangayam,0.1074,Umblachery (0.0696),Pulikulam (0.0579),./data/test\Surti\Surti_61.jpg
Tharparkar_125.jpg,Tharparkar,Ongole,0.1129,Hariana (0.0832),Tharparkar (0.0806),./data/test\Tharparkar\Tharparkar_125.jpg
Tharparkar_126.jpg,Tharparkar,Kherigarh,0.0718,Tharparkar (0.0699),Khillari (0.0689),./data/test\Tharparkar\Tharparkar_126.jpg
Tharparkar_133.jpg,Tharparkar,Ongole,0.092,Krishna_Valley (0.0882),Khillari (0.0757),./data/test\Tharparkar\Tharparkar_133.jpg
Tharparkar_151.png,Tharparkar,Hariana,0.1244,Hallikar (0.0986),Ongole (0.0843),./data/test\Tharparkar\Tharparkar_151.png
Tharparkar_175.png,Tharparkar,Khillari,0.1242,Tharparkar (0.1133),Deoni (0.1052),./data/test\Tharparkar\Tharparkar_175.png
Tharparkar_179.png,Tharparkar,Ongole,0.1724,Tharparkar (0.1422),Hariana (0.1127),./data/test\Tharparkar\Tharparkar_179.png
Tharparkar_180.png,Tharparkar,Ongole,0.1816,Tharparkar (0.1809),Khillari (0.1771),./data/test\Tharparkar\Tharparkar_180.png
Tharparkar_186.jpg,Tharparkar,Ongole,0.1446,Tharparkar (0.1196),Khillari (0.1159),./data/test\Tharparkar\Tharparkar_186.jpg
Tharparkar_21.jpg,Tharparkar,Kankrej,0.1708,Nagori (0.1091),Ongole (0.1016),./data/test\Tharparkar\Tharparkar_21.jpg
Tharparkar_217.png,Tharparkar,Hariana,0.1714,Ongole (0.1522),Tharparkar (0.1462),./data/test\Tharparkar\Tharparkar_217.png
Tharparkar_22.jpg,Tharparkar,Ongole,0.1348,Tharparkar (0.1053),Hariana (0.0919),./data/test\Tharparkar\Tharparkar_22.jpg
Tharparkar_51.jpg,Tharparkar,Ongole,0.1004,Tharparkar (0.0982),Hariana (0.0884),./data/test\Tharparkar\Tharparkar_51.jpg
Tharparkar_56.jpg,Tharparkar,Ongole,0.1498,Tharparkar (0.1067),Hariana (0.1064),./data/test\Tharparkar\Tharparkar_56.jpg
Tharparkar_84.jpg,Tharparkar,Ongole,0.0994,Hallikar (0.0927),Deoni (0.0882),./data/test\Tharparkar\Tharparkar_84.jpg
Tharparkar_86.jpg,Tharparkar,Ongole,0.1004,Kankrej (0.0811),Hariana (0.0733),./data/test\Tharparkar\Tharparkar_86.jpg
Tharparkar_9.jpg,Tharparkar,Ongole,0.115,Tharparkar (0.0991),Khillari (0.0937),./data/test\Tharparkar\Tharparkar_9.jpg
Tharparkar_92.png,Tharparkar,Deoni,0.1127,Khillari (0.1070),Ongole (0.1013),./data/test\Tharparkar\Tharparkar_92.png
Toda_119.jpg,Toda,Bhadawari,0.14,Toda (0.1043),Jaffrabadi (0.0691),./data/test\Toda\Toda_119.jpg
Toda_121.jpg,Toda,Brown_Swiss,0.2371,Toda (0.1497),Jersey (0.0878),./data/test\Toda\Toda_121.jpg
Toda_2.jpg,Toda,Brown_Swiss,0.152,Toda (0.0912),Bhadawari (0.0877),./data/test\Toda\Toda_2.jpg
Toda_44.jpg,Toda,Brown_Swiss,0.2707,Toda (0.2394),Guernsey (0.0474),./data/test\Toda\Toda_44.jpg
Toda_56.jpg,Toda,Bhadawari,0.0362,Toda (0.0350),Ayrshire (0.0350),./data/test\Toda\Toda_56.jpg
Toda_58.jpg,Toda,Bhadawari,0.2221,Jaffrabadi (0.1040),Toda (0.0970),./data/test\Toda\Toda_58.jpg
Toda_60.jpg,Toda,Nili_Ravi,0.0856,Toda (0.0736),Holstein_Friesian (0.0710),./data/test\Toda\Toda_60.jpg
Toda_62.jpg,Toda,Bhadawari,0.1328,Toda (0.0889),Banni (0.0700),./data/test\Toda\Toda_62.jpg
Toda_63.jpg,Toda,Bhadawari,0.1406,Nili_Ravi (0.0715),Banni (0.0588),./data/test\Toda\Toda_63.jpg
Umblachery_21.png,Umblachery,Mehsana,0.1569,Umblachery (0.0924),Nili_Ravi (0.0749),./data/test\Umblachery\Umblachery_21.png
Umblachery_27.png,Umblachery,Dangi,0.1156,Alambadi (0.0511),Holstein_Friesian (0.0454),./data/test\Umblachery\Umblachery_27.png
Umblachery_36.png,Umblachery,Kangayam,0.1243,Brown_Swiss (0.0971),Pulikulam (0.0859),./data/test\Umblachery\Umblachery_36.png
Umblachery_37.jpg,Umblachery,Kasargod,0.1314,Nili_Ravi (0.0951),Banni (0.0684),./data/test\Umblachery\Umblachery_37.jpg
Umblachery_4.jpg,Umblachery,Banni,0.0733,Pulikulam (0.0710),Malnad_gidda (0.0638),./data/test\Umblachery\Umblachery_4.jpg
Umblachery_67.png,Umblachery,Mehsana,0.0959,Murrah (0.0939),Banni (0.0873),./data/test\Umblachery\Umblachery_67.png
Umblachery_76.jpeg,Umblachery,Nili_Ravi,0.1433,Banni (0.1222),Kasargod (0.0783),./data/test\Umblachery\Umblachery_76.jpeg
Umblachery_8.jpg,Umblachery,Malnad_gidda,0.0977,Nili_Ravi (0.0856),Umblachery (0.0657),./data/test\Umblachery\Umblachery_8.jpg
00000117.jpg,Vechur,Malnad_gidda,0.0613,Nimari (0.0482),Vechur (0.0477),./data/test\Vechur\00000117.jpg
00000119.jpg,Vechur,Gir,0.1581,Sahiwal (0.0985),Jersey (0.0771),./data/test\Vechur\00000119.jpg
00000166.jpg,Vechur,Gir,0.168,Jersey (0.1473),Red_Dane (0.0947),./data/test\Vechur\00000166.jpg
00000180.jpeg,Vechur,Sahiwal,0.1229,Gir (0.0783),Vechur (0.0671),./data/test\Vechur\00000180.jpeg
00000195.jpg,Vechur,Jersey,0.2114,Gir (0.1036),Vechur (0.0933),./data/test\Vechur\00000195.jpg
00000209.jpg,Vechur,Sahiwal,0.1298,Vechur (0.1257),Gir (0.1094),./data/test\Vechur\00000209.jpg
00000278.jpg,Vechur,Banni,0.1172,Malnad_gidda (0.1019),Kangayam (0.0676),./data/test\Vechur\00000278.jpg
00000391.jpg,Vechur,Jersey,0.2033,Guernsey (0.1044),Vechur (0.0917),./data/test\Vechur\00000391.jpg
Screenshot (268).png,Vechur,Gir,0.0715,Vechur (0.0703),Nimari (0.0649),./data/test\Vechur\Screenshot (268).png
Screenshot (275).png,Vechur,Gir,0.1219,Vechur (0.1102),Bargur (0.0561),./data/test\Vechur\Screenshot (275).png
